x
105.748003428206
60.1496576945514
39.2508243588746
32.8784811153109
31.8758858184947
27.6315657151781
26.0679073484889
23.6971986257918
23.0372443139185
19.6517631997687
19.1931608135911
17.4306048724142
16.4111278563964
15.7692027011249
15.6051275777149
15.2946978809728
14.6942006056243
13.9556009133726
13.7204370354182
13.6825789879727
13.2174860011362
12.8859747023114
12.2857442669914
12.2157646392254
12.0683738027272
11.8821411820571
11.6626558116912
11.3641115942985
11.175438201828
10.9504254174741
10.7929719322257
10.621739670641
10.5187669924831
10.378263214489
10.2660187203671
10.0266782517476
9.97659234387452
9.84319723774318
9.74428853495581
9.66408448639506
9.56739929874774
9.41578045232292
9.27482802089599
9.23542821868341
9.18160557099945
9.15228075467131
8.97308494120878
8.86942961984192
8.81481523201677
8.71062704578011
8.61070999906216
8.56861211180158
8.44840229170815
8.39618290220149
8.34482267861856
8.25398393207394
8.1444395746614
8.09555077713975
8.02209015675385
8.00127631525328
7.94977450434834
7.885598424578
7.8438702703344
7.79437609999605
7.67647667587796
7.59731951505785
7.58090353814644
7.52160688303752
7.48109204940005
7.43096574968078
7.39524253282134
7.33420267815213
7.2889569599055
7.23083871865541
7.1107260025805
7.05820087434398
7.05317244291707
7.02406852670729
6.96881412855184
6.93080794848761
6.92359724655432
6.81969386521367
6.77074477575319
6.71922770815699
6.64699104050609
6.59175329182506
6.56027830166435
6.54735354544272
6.48253492310246
6.47645986448233
6.38136154972048
6.35730577406071
6.33136693031469
6.27454531469525
6.25994875629141
6.17898610770768
6.1503948313587
6.06100485717405
6.02153443649379
6.01205949773577
5.98259572389985
5.94252494953586
5.92822315971597
5.8862899938759
5.85209850206271
5.81543499240971
5.77142831716356
5.73620885663248
5.70995192254084
5.60316255640282
5.58190708574001
5.54056149063384
5.49643076541631
5.45476709079569
5.43308721404225
5.38965124898539
5.37456670714052
5.30624521251448
5.2867348336607
5.27142493419812
5.24357363999499
5.22158838761086
5.19543347489174
5.15372953317158
5.10087864350526
5.09213159568587
5.06119339209169
5.02904066148625
5.01642047058611
4.98366399854825
4.96271245578892
4.94074207021275
4.89682256117072
4.83262256325589
4.78465836723849
4.77079482160727
4.74110709816676
4.69818940726734
4.67712913792097
4.66662120676746
4.64201204500237
4.59985090700187
4.58164713569726
4.54089137777506
4.4866327768508
4.4473834883123
4.41231030505493
4.37791193495194
4.34581873321251
4.30951133927012
4.29324377097534
4.26183449488356
4.23137780110431
4.21300712084823
4.19507512292796
4.1512197239637
4.12357189942564
4.10685493264814
4.06452023141138
4.02813266546017
4.0173992372638
4.00106781417341
3.99519001649414
3.90457848353928
3.89086529475125
3.87495423334487
3.85465909135058
3.825181246623
3.77179197574093
3.76669903090208
3.7294594831946
3.71328841609443
3.69175013948371
3.62102166551812
3.60723176557053
3.5889513930104
3.55884669496784
3.52511053210013
3.50448158571659
3.47662646624636
3.39718901571758
3.37717581872167
3.36904576761104
3.33811158103238
3.3246162379944
3.28119282368359
3.23193135509923
3.2246850147544
3.20475790843384
3.19034820656079
3.15712527709885
3.12711468938479
3.11977916750195
3.03639238001405
3.02533317726221
3.01656217552602
2.97314593021392
2.96427991438656
2.92923527488723
2.90787620325661
2.87992396296764
2.85732860227921
2.83313451350192
2.78003419375696
2.73107129892924
2.71103089437421
2.67753194931902
2.66695906647244
2.65974451847234
2.61892791744017
2.53301710366026
2.51514382742615
2.4909474862426
2.47039838344266
2.45121538428616
2.42770090489929
2.39441212438653
2.36909750890442
2.33029909673021
2.2803757994222
2.25421030058537
2.25153314433764
2.1558552458775
2.14455509397571
2.13258294903492
2.11742901116249
2.07131780904704
2.04426307093044
1.98959318504254
1.97252214816954
1.93229293181778
1.89428592912713
1.86916025391204
1.84079264449483
1.83010894023257
1.78144857410799
1.76185252429908
1.74270971068259
1.71263948574839
1.68093225201887
1.62787694217985
1.60418431872279
1.5796722405323
1.52978686140925
1.50679252937322
1.47977612037348
1.45900417343355
1.43229997451559
1.38238578765419
1.33470999088835
1.29697010014942
1.24347523150728
1.21266890518021
1.19753229888828
1.12839097285504
1.05506576143713
1.01873218457274
1.00966894010472
0.983192464807649
0.947172382806669
0.921399274030417
0.794957231612294
0.785734203161659
0.770817805576806
0.748676763400377
0.674077542722486
0.671314884101564
0.662376898614002
0.631369713144136
0.621023952119099
0.611098450782957
0.603729095290577
0.569096802892352
0.548577473068407
0.462049096175949
0.405002627133743
0.372841146410961
0.241429073627127
0.229870676885561
0.20326459206497
9.41293746378437e-29
